/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/AROC_SCHPO.a3m	1134	1133
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/FSHB_SHEEP.a3m	323	322
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/HIPB_ECOLI.a3m	1405	1404
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CRYGS_MOUSE.a3m	905	904
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MDE10_SCHPO.a3m	1741	1740
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MAMS_MAGSA.a3m	75	74
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MIC26_MOUSE.a3m	345	344
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ECM29_SCHPO.a3m	884	883
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/GBP2_MOUSE.a3m	1453	1452
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/DHYS_SCHPO.a3m	831	830
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/TPR1_SCHPO.a3m	2783	2782
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/WNT11_XENLA.a3m	1166	1165
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CTF18_HUMAN.a3m	1837	1836
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/KLH42_HUMAN.a3m	1626	1625
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PPIA_ECOLI.a3m	863	862
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ACKMT_MOUSE.a3m	1323	1322
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RBM22_DANRE.a3m	1675	1674
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/YIAW_ECOLI.a3m	190	189
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/HCN4_MOUSE.a3m	1713	1712
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CDK12_DROME.a3m	1907	1906
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/TCTP_CANAL.a3m	485	484
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ARTI_ECOLI.a3m	1706	1705
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/AB22G_ARATH.a3m	1753	1752
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PURT_ECOLI.a3m	1594	1593
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ADMB_ASPFU.a3m	1935	1934
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/TSH3_RAT.a3m	136	135
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/TCAF1_HUMAN.a3m	1379	1378
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/EHD4_HUMAN.a3m	2274	2273
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RL353_ARATH.a3m	736	735
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/KCC2_YEAST.a3m	1409	1408
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/OTX2_MOUSE.a3m	1030	1029
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PTGR1_RAT.a3m	1339	1338
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MYB73_ARATH.a3m	912	911
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PGLL1_ACIAD.a3m	2242	2241
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/NMDE4_RAT.a3m	2361	2360
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ARF1_HUMAN.a3m	1322	1321
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/HS902_ARATH.a3m	1923	1922
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SECAA_ARATH.a3m	575	574
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/GPA11_CAEEL.a3m	1116	1115
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RS26A_YEAST.a3m	290	289
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SPC19_YEAST.a3m	103	102
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RH6_ARATH.a3m	1289	1288
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/GALE_MOUSE.a3m	1516	1515
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/HMGCL_MOUSE.a3m	1309	1308
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/S26A2_HUMAN.a3m	1679	1678
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PITX_DROME.a3m	1235	1234
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/WTIP_DANRE.a3m	1639	1638
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CARAD_PSERE.a3m	1741	1740
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CHM4C_HUMAN.a3m	771	770
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ZSC4C_MOUSE.a3m	2223	2222
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ZN783_HUMAN.a3m	1422	1421
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CRERF_HUMAN.a3m	151	150
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CDKL3_MOUSE.a3m	1574	1573
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/INMT_HUMAN.a3m	641	640
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/Y3630_MYCTU.a3m	466	465
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/BBS1_MOUSE.a3m	306	305
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SPG7_DICDI.a3m	356	355
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/C70B3_ARATH.a3m	1629	1628
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/DKC1_HUMAN.a3m	2087	2086
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ATP5E_YEAST.a3m	259	258
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RWA1_ARATH.a3m	523	522
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/VP3_POLMJ.a3m	1	0
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ALGE_PSEAE.a3m	370	369
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MYO5B_RAT.a3m	2269	2268
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ILVA_ECOLI.a3m	1964	1963
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/LAF2_SCHPO.a3m	524	523
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RL29_RAT.a3m	280	279
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/TREA_HUMAN.a3m	1852	1851
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SYH1_YEAST.a3m	835	834
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PFKB_ECOLI.a3m	1714	1713
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SE14_ORYSJ.a3m	2635	2634
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RENR_BOVIN.a3m	253	252
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PATO_ASPCL.a3m	1933	1932
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/DDB1A_ARATH.a3m	1525	1524
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/NEK3_MOUSE.a3m	1508	1507
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/LEO1_MOUSE.a3m	554	553
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RAS_SCHPO.a3m	1585	1584
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RL1DB_SCHPO.a3m	1044	1043
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PRRP1_ARATH.a3m	2378	2377
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/LCB2_YEAST.a3m	2012	2011
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PLGG1_ARATH.a3m	1056	1055
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SRK2C_ARATH.a3m	1742	1741
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MODA_ECOLI.a3m	1411	1410
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ITB1_RAT.a3m	2226	2225
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/NFD4_ARATH.a3m	1407	1406
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RLUE_ECOLI.a3m	1425	1424
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PSAC_ORYSA.a3m	154	153
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CEP3_EBVA8.a3m	2	1
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/BL1S4_CAEEL.a3m	5	4
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/NMD3B_RAT.a3m	2248	2247
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MRX11_YEAST.a3m	325	324
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/KRA52_HUMAN.a3m	26	25
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MAP11_MYCTU.a3m	1320	1319
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SIAS_MOUSE.a3m	1331	1330
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SIC_ARATH.a3m	119	118
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/IF172_MOUSE.a3m	2467	2466
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/OLFL3_XENLA.a3m	698	697
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MYH4_RAT.a3m	2385	2384
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PDEA_PLAF7.a3m	1708	1707
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CUTI1_COPCI.a3m	955	954
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CYO2_VIOOD.a3m	26	25
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/COS1_COCNU.a3m	1177	1176
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/EFHD1_HUMAN.a3m	1620	1619
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/GPR_ECOLI.a3m	1176	1175
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/B3G2P_DROME.a3m	705	704
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/TTM1_ARATH.a3m	1591	1590
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/Y1518_MYCTU.a3m	1487	1486
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/FER_ECOLI.a3m	1294	1293
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/HSP7N_ARATH.a3m	2067	2066
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CACT_DROME.a3m	1865	1864
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MEI2_SCHPO.a3m	2132	2131
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/HIPK1_HUMAN.a3m	2200	2199
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/TSHB_BOVIN.a3m	323	322
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/DKC1_MOUSE.a3m	2105	2104
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/5GT_GENTR.a3m	1864	1863
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/AQP11_HORSE.a3m	1070	1069
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CHTA_VIBCH.a3m	900	899
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/OSTCN_RAT.a3m	149	148
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ECD_MOUSE.a3m	624	623
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/TOR2_SCHPO.a3m	2533	2532
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/BAS_RHEPA.a3m	1526	1525
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/UGE5_ARATH.a3m	1706	1705
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/YD85_SCHPO.a3m	1440	1439
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/S2542_DANRE.a3m	1680	1679
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/DIPPS_PYRFU.a3m	1943	1942
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/5NT3A_HUMAN.a3m	582	581
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/C1QRF_MOUSE.a3m	1481	1480
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/FIP1_HUMAN.a3m	651	650
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/G3BP1_MOUSE.a3m	2175	2174
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SSL5_ARATH.a3m	1844	1843
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CRYL1_HUMAN.a3m	1912	1911
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/AROC_STRPN.a3m	1162	1161
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MAMT_MAGGM.a3m	41	40
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MIC26_YEAST.a3m	281	280
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/EPHA4_MOUSE.a3m	1622	1621
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/FSHB_STRCA.a3m	317	316
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MDE2_SCHPO.a3m	2	1
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/YIBA_ECOLI.a3m	1533	1532
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ACKR1_HUMAN.a3m	1457	1456
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/GBP2_YEAST.a3m	1662	1661
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/DHYS_YEAST.a3m	808	807
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/TCTP_DROME.a3m	489	488
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RBM22_HUMAN.a3m	1624	1623
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PPIA_HUMAN.a3m	1179	1178
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RL35A_DICDI.a3m	438	437
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/WNT16_HUMAN.a3m	1112	1111
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/AB23B_ARATH.a3m	1822	1821
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CTF18_MOUSE.a3m	1736	1735
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ARTJ_ECOLI.a3m	1704	1703
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ECM29_YEAST.a3m	813	812
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/HCN4_RAT.a3m	1787	1786
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/OTX5A_XENLA.a3m	1015	1014
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/TPR2_ARATH.a3m	3005	3004
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/KLHDB_DROME.a3m	1959	1958
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PURU1_ARATH.a3m	1689	1688
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CDK12_HUMAN.a3m	1983	1982
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/MYB74_ARATH.a3m	1133	1132
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/EHD4_MOUSE.a3m	2214	2213
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PTGR2_HUMAN.a3m	956	955
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ARF1_MOUSE.a3m	1322	1321
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/KCC3_CAEEL.a3m	2758	2757
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/TCAF2_HUMAN.a3m	1363	1362
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SPC1L_HUMAN.a3m	156	155
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SECAB_ARATH.a3m	580	579
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ALGF_AZOVI.a3m	223	222
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/LAF3_ARATH.a3m	1634	1633
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RL1_ECOLI.a3m	935	934
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ADML_HUMAN.a3m	191	190
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/GPA12_CAEEL.a3m	1242	1241
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PGLL2_ACIAD.a3m	2226	2225
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/HMGCL_RAT.a3m	1317	1316
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RH7_ARATH.a3m	1906	1905
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/GALE_MYCTU.a3m	1088	1087
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/PIUC_PSEAE.a3m	1124	1123
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/HS902_HUMAN.a3m	1891	1890
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CARA_ACEWO.a3m	1695	1694
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/S26A2_MOUSE.a3m	1829	1828
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CHM4C_MOUSE.a3m	754	753
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/WTIP_HUMAN.a3m	1605	1604
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/INMT_MOUSE.a3m	638	637
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ATP5H_ARATH.a3m	283	282
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CRERF_MOUSE.a3m	150	149
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/Y3633_MYCTU.a3m	1792	1791
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/CDKL3_RAT.a3m	1633	1632
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SPG7_HUMAN.a3m	1851	1850
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/C7101_ARATH.a3m	1442	1441
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/NMDZ1_HUMAN.a3m	3066	3065
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/VP3_ROTHP.a3m	37	36
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/BBS2_CAEEL.a3m	299	298
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ZN784_HUMAN.a3m	1664	1663
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RENR_DROME.a3m	226	225
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ZSC9_HUMAN.a3m	1819	1818
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RWA2_ARATH.a3m	517	516
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/TREA_MOUSE.a3m	1811	1810
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RL29_SCHPO.a3m	280	279
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/ILVA_MYCTU.a3m	2045	2044
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/SYHM_ARATH.a3m	1347	1346
/home/dataset-assist-0/datafile/shaojiangyi/latence-dataset/sprot_2204_anno_MSA/RATA_ECOLI.a3m	934	933
